Category,Match Score,Missing Skills
BUSINESS-DEVELOPMENT,1.6225163642513092,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.615682840046597,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.6125659348056516,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.6110881508770565,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.6101984025361504,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.6091858034966864,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.6080559471233533,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
CONSTRUCTION,1.6052231632503375,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
BANKING,1.6027478921637799,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HR,1.5982763708523429,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.594736207811425,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.5910721927410554,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.5899331996186414,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,1.5881656501494905,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,1.5877829605927662,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.5826265836616855,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.5791042202065848,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.5719751743647723,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
CONSULTANT,1.5700062227428078,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.5695328906294965,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.569292131343542,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.5682167372275273,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.5669330282621963,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
TEACHER,1.5593491687114782,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.558674035770425,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BPO,1.5582155034531293,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.556758011776445,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.556677038588004,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.556540999467192,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.5564190091882253,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.5553648848122972,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.5514359453275965,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,1.5513002515268153,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.5504029052537276,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.5489862581579374,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.5462314334724632,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
FITNESS,1.5460201472268742,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,1.541629455417281,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.5392136722146015,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,1.5350798708888278,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.5340624385704638,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.5339128935881974,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.5309321755607235,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DESIGNER,1.5295517874506652,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,1.5265667032257535,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.5252592997277836,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.5250951357562574,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.523850944698019,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.5215355028024669,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.5213064067641782,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,1.5206073849377972,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.517485424296209,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.517237427520143,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.5169160254084375,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.5150895278873784,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.5122462165113,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.5100965631254246,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.508562757012926,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.5080474536201856,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.505329362142339,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.500762649886957,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DESIGNER,1.4982369632367831,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.4973989082885133,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,1.4957810327079208,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.4940964810193655,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
CONSTRUCTION,1.4926569492833648,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.4915797658085326,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.4871502061979816,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ADVOCATE,1.486831322612977,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.4843779667504347,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,1.4829541116086888,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.4826024918339131,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.4797449874827002,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.4762123125908686,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.4725330109524497,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DESIGNER,1.4660876654146349,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.465088972220855,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
SALES,1.4641792792080746,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.4626955462060467,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.460582080480855,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.458258606655649,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.4573486962132018,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.457089360244761,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AUTOMOBILE,1.4567700863847768,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.4566938488988819,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.4555368856055269,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.4525578997616677,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,1.447252153623463,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.4456938482438155,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.4435860849731232,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.4427932489457693,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.4424276466931096,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.4422759390692133,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.4413281085236023,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HR,1.4381458099448832,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.432556476705276,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.4324628629195877,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.4309404125184388,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.4299111279452301,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.4295289267301323,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.428146375158096,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.4258795704911997,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.425411036444128,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,1.4230168320909249,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.4193863242876723,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.4176231280134712,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BPO,1.4174932671330858,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.4079286334188756,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,1.407096442138319,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HR,1.4070508879674917,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.404513437513005,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.4042278375999218,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.4036317338751967,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.3997199266143872,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.3990568699991959,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.3982054702624398,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HR,1.397220222838567,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.3951337890015434,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,1.388860136759706,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,1.3884491074943803,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.3851414083318483,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.3843928603458222,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.3836935359065357,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.3836130183014261,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.38182619965754,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.3813019972958875,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.3804194172865059,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ARTS,1.3796887386764343,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AUTOMOBILE,1.3789771704094134,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.376787355514641,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.3754263911824736,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.373310106520607,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.37136290679717,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.3694933608073425,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.3694538366365587,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.3693806459234885,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.3667952432670594,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,1.366620044358016,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.366026969528902,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
AVIATION,1.3657679382697927,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AUTOMOBILE,1.3652812680296709,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.3651720450760658,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
TEACHER,1.364700325714891,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.3643553458000164,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.3629491215787302,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.362840409784779,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,1.3617630659337292,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.361675916579676,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.3596546648978556,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.358655825308176,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
ACCOUNTANT,1.355200880415591,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.3545794497608994,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.353378013996573,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
CONSTRUCTION,1.3532717497032152,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.3520686317143622,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.351665957175038,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.350956916343894,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,1.3507183840052077,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.3499818708930351,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BPO,1.349629904989647,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.3478696135690482,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.347862755359815,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,1.3474238141498345,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.3472719756460858,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.3465571672829486,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.3462780969543242,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.3460674507266845,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.3412830795592257,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.3396778023605378,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,1.3391717605067726,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.3381899607694143,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.337172991705729,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.3364935407375342,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.3357224828464225,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,1.3317253108021077,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.3309788426682558,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.3269991378579982,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DESIGNER,1.324257895073663,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
CHEF,1.3242216763795764,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.3227194427508049,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.3221883530305536,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.3213408815064123,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.3127610289682303,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,1.312598390098574,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,1.306928872762278,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.3043355314792513,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,1.3029565246856698,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.3013937062788687,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.301373431786479,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.2972637222802441,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.2962451682293163,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.2955585464791641,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.2930414390965344,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.2929337144263073,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.291299275873986,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,1.2878277375350464,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.286090059865574,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,1.2816449328912813,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.2801851875567531,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.2800344629853269,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.2782003920859941,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,1.2771466306651431,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HEALTHCARE,1.27559386254263,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.2706959917241973,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.2647680379788047,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,1.2622168398247426,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.2604782268910983,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,1.2600366980070206,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,1.259410944245154,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.2567889850948357,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.2566733866366369,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.2566153975484133,"['machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
FINANCE,1.2544391972527262,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,1.2543079719454133,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.2535624056258399,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
